text,Sentiment_label
"Christina Koch
Jeremy Hansen
Victor Glover 
Reid Wiseman

Names imprinted in history for centuries to come. #ArtemisII @NASA",E
"🚀 Splashdown moment! Watch the NASA Artemis II crew return to Earth after a historic mission 🌍
They hit the ocean at 8:07pm ET (1:07am WAT, April 11)
This is the moment space history meets reality 👇
#ArtemisII #NASA #SpaceExploration #Splashdown #Breaking #WAT",N
This is a prime example of over complicating something. Take some notes from the Apollo missions guys Jesus…. #artemisII #artemis,S
"Come on, at least give the astronauts on Artemis 2 an umbrella or something to cover the sun",S
"Welcome back to planet earth #ArtemisII! Cant wait to hear how each crew member's perspective on life has changed after this historic journey? When did the ""Overview Effect "" hit you? #Artemis2 @NASA",E
I may be completely out of line here but it seems like they’re massively overthinking the recovery operation for the Artemis 2 crew….,S
"Grateful for a safe return of our heroic astronauts! Simply amazing, they and the entirety community involved, this was an awe-inspiring mission.

#moonandback #Moon #ArtemisII #ScientificCommunity",E
"Man, I’m feeling claustrophobic for the astronauts at this point #artemisii",N
Why is this live stream filmed with a potato 😭 #ArtemisII #integrity,S
The Artemis 2 landing is 10x more entertaining than  #SmackDown tonight. 25% tickets isn’t enough to get me in that building next Saturday,E
omg they're about to get out the shuttle!!! ✨ #ArtemisII #Artemis2 #NASA,E
"Do you guys think the astronauts are twerking in there, while waiting to be retrieved? I would be idk #artemisII #nasa #artemissplashdown",
@SashaEats Thanks Sasha! I almost missed it due to following the Artemis 2 splash down.,
Amateur hour with the #ArtemisII collar and raft sheesh,S
So NASA and billionaire Isaacman doesn’t have any high res drones to watch this live splashdown because this footage shot on an iPhone 4 #ArtemisII #NASA,S
"@NASA Hey @astro_reid  @AstroVicGlover  @Astro_Christina @Astro_Jeremy, what a ride just to get from Kennedy Space / FL to San Diego / CA!😉👍
#ArtemisII",E
"They’re home. 🌍🚀

NASA Artemis II crew return to Earth after historic Moon mission, splashdown at 1:07am WAT.

Full story 👇
#ArtemisII #NASA #SpaceNews
https://t.co/yEhMB3XOz5",N
"Conversation I had earlier today getting a haircut:

""So what's going on""
""Nothing much, probably going to go home and watch Artemis 2 splashdown""
""What's that""
""The moon mission, NASA sent people to the moon, haven't you heard?""
""No, sounds cool though.""

We are so early.",N
This front porch better be fucking spectacular #ArtemisII,E
Enjoy the beautiful day on your home planet. #ArtemisII,E
Ok when did Integrity become Orion tho #ArtemisII,N
"The Artemis 2 mission was the first step to something much, much larger. 

I'm glad they made it back!!",E
"i love u from the moon 🌝

#artemisii",E
"@NASA @CeePerry22 ::

The Artemis II crew just came back from traveling farther into space than any other humans. 

It’s amazing.

Just thinking right now how very petty Donald Trump is.

WE deserve better for ourselves, our children, and our Nation’s future. 

::
#Artemis #ArtemisII",
"@SpaceX Here is a  quiz about the Artemis 2 mission. 

https://t.co/eR9ZqK5Qpk",N
"Ok serious question. Why all this front porch stuff. If the Navy claimed into the vehicle, why can't the astronauts just climb out onto the navy boat? #Artemis2",N
@nypost Artemis 2 landed and fang fang is more popular,N
"Well, that's about 15 minutes of my life I've never getting back. I could have watched a replay of #Artemis2 returning to Earth. Thanks for NOTHING, #SmackDown. I hope #Wrestlemania LOSES money for you.",
US Navy @USNavy @SOCOMHQ  SEALs divers to the rescue! 🫡 #NavySEALs #Navy #artemisII,N
@NASA Congratulations to the Artemis 2 crew for their successful trip to the  moon and back to earth,E
I guess they will be over the moon once they get out #Artemis2,E
And now Artemis II gets an inflatable front porch. Loads of serenity there! #ArtemisII #NASA,S
"MISSION ACCOMPLISHED! 🌊🚀
​The #ArtemisII crew is home! @NBC6 joined us to see the excitement in Mr. Yuen’s Robotics &amp; Aeronautics classes as space history came to life. 📺✨ ​Thanks @ariodzernbc6 for capturing the innovation at PCA! 🦅
​Full story here: https://t.co/nQhWaLAj2g",N
Buzz Aldrin (Apollo 11) is still alive last I checked. I hope he's watching Artemis II return from wherever with a smile. #ArtemisII @NASA,N
"""So they can enjoy this day... on their home planet!"" #ArtemisII",N
"Can’t keep my eyes open, sure they’re perfectly fine. Night! #artemisii 
🛌 👩‍🚀👩‍🚀👩‍🚀👩‍🚀",E
Oh my gosh. That was intense. I have all the feels. But wow what a shiny spacecraft! Pretty amazing after the trip it’s just taken around the Moon! Welcome home #ArtemisII - you have been amazing ambassadors for humanity!,E
I love how there’s a front porch… Welcome home #ArtemisII 🌎 🌖 🌎 ♥️,E
"Anyone wanna be space friends? 

I wanna curate my timeline with my science things because fr I'm about to enter my science era and wanna share my interests ❤️ #ArtemisII #Science",E
#artemisII - THE FRONT PORCH...that much talked about front porch has finally arrived folks. It's fully inflated. 🙄🤣🤣☠️,S
The people on the Titanic got rescued faster than this... All the gear and no idea! #ArtemisII #Nasa #ESA,S
"soon as important shi start happening, the cameras start having the quality of a potato 
#artemisii",S
It would be quicker if after a med check astronauts were harnessed and lifted up to a helicopter and flown to naval ship. #artemisII,S
"That porch thing is not working at all. This needs to be reworked completely.
#artemisII",S
"I am watching the astronauts from the Artemis 2 that flew back into San Diego and goddamn there is probably nothing that makes you appreciate and miss Earth more than being on a space mission. Like damn, I miss burgers and fries, oceans and sunsets, seeing people besides my crew",
"@sir_nunana @Esia_wonam @NASA Landing there means they would need to carry a payload, with research instruments, and enough food and other stuff depending on how long they meant to stay. Artemis 2 was like a recon mission. An actual landing would just cost way more logistically(happening in 2028, Artemis IV)",N
"Apollo or Artemis? Who was better?

#ArtemisII #NASA",N
"Never seen such a mess about.

Just the astronauts out, plonk them on a boat and take them to the ship and as for the craft just scoop it up and haul it back in.

#ArtemisII
#Integrity
#NASA
#Space
#ReEntry",S
late to pilates bc i was watching the artemis 2 integrity splashdown i love having many facets,E
"personal note: the last NASA mission i watched live before Artemis 2 was the Challenger, 28 Jan 1986.",N
"Zoom in just WSW of Tijuana and you can see the recovery helo's https://t.co/4FJH2goEHj 

#ArtemisII",N
"Absolutely speechless, a mission that humanity will remember forever. Per aspera ad astra!🫡
#ArtemisII",E
The divers in water 4 hours. Fascinating.  #ArtemisII,E
"@ashtheattorney 50 years, we are out of practice getting the capsule unloaded and out of the water. But we seem to have enough rafts and manpower, no shortage of ""I helped on the Artemis 2 "" Navy personal.",S
Just out of curiosity. How far off the coast  did Artemis2 land?#artemis2,N
@CAgovernor @NASA You had no part in it ..if we left it up to you it the artemis 2 would be an empty building with illegals collecting a check,N
"Welcome back home! 👏👏👏🎉🎉🎉 
#NASA #ArtemisII",E
Welcome home Artemis 2 .  https://t.co/fILEoZGn4C,N
"We once looked at the Moon with wonder.

Now Artemis looks at it with a plan.

That’s what belief can do.
#ArtemisII",E
Finally. The front porch! #Artemis2,E
Never wanna hear the words 'front porch' again #ArtemisII,N
Congrats to the record breaking flight of #Artemis2 and our Astronauts for circling the moon and back safely. Truly amazing!!,E
"#Trump notes that the ""next step"" after the success of #ArtemisII is Mars:

#BREAKING

https://t.co/2GqGHplWoY",N
"Bruh, I cannot imagine motion
sickness as an astronaut…you’re blasting through reentry traveling several Mach, then splash landing and are getting tossed around in choppy seas WHILE
readjusting to earth’s gravity. Truly elite humans. #ArtemisII",E
"🚨 The New York Mets displayed video of NASA's Artemis II Orion capsule landing in the Pacific Ocean, projected on Citi Field's jumbotron. 🚀 A significant moment for space exploration. 🛰️ 👨‍🚀 🌊 🇺🇸 #ArtemisII #NASA #SpaceExploration",N
Can’t believe the United women great injury crisis of 2026 is greater than all the issues Artemis 2 has had combined,
@ghostoftoast @SocialistSauce @hasitcometothat @Qyilldrisstessa @Hereticalturf @TheGoldenMask5 @EffinMaggie @Stillweeping2 @MarsJaneM @Dorasalter @brenda_archer @ergo_praxis @vanessa_blk @coolaunt2021 @kittywoodoshea @latsot @ostrasyn @NoRedText @tatapansepatu @shamanspirit13 @richtofenlover @Biotransgurl @FluffWingBirdie @ladyofcin_1 @BiardMacGuineas @cptmbf @huntcraw @fletcherkathy8 @bluebirdjam @K60617909 @whackam0l3lol @f3ck13ss @Catfan2506 @JLippy76 @VelvetLandmine @applecookedback @Lucifer_mortala @h_alliekat @0Tamahawk3 @StitchingSin @DerpyErika @KeirGale @GenderNeutralWC @JJAngie677204 @ffenics @BolyardLaura @AfterDeathTrut1 @GoodbyesToLight @89Batmobile89 Also Artemis 2 landed just over an hour ago  and GCs are just going at their thing...what a way to live.,
"::

The Artemis II crew just came back from traveling farther into space than any other humans. 

It’s amazing.

Just thinking right now how very petty Donald Trump is.

WE deserve better for ourselves, our children, and our Nation’s future. 

::
#Artemis #ArtemisII",E
I wonder how hard it is for the astronauts to walk / move now that they need to deal with that pesky gravity issue. #ArtemisII,N
This is the best televised life experience. Congratulations @NASA #orion #ArtemisII,E
"i am so emotional watching the artemis 2 landing, this is such a beautifully special moment in history :,) having a woman and a black pilot be apart of this is fucking sick i loveee this crew omg",E
"NASA's vocabulary is limited to the words: ""Nominal"" and #FrontPorch.

#ArtemisII #NASA",N
"i would not have the patience to wait in that capsule, i would have tried to jump out by now. #Artemis2 #Artemisii",N
I wonder if the astronauts are getting seasick in here #ArtemisII,N
"Best season of reality TV of all time. 
Incredible pilot. Fantastic cast and crew. Gorgeous cinematography. Wonderful character development. Solid plot. No fillers. Stuck the landing.
Perfect ten episode season. 
#ArtemisII",C
"SPLASHDOWN! 

From all of us at the SETI Institute: Congratulations to @NASA and its partners for a successful conclusion to #ArtemisII. 🙏👍😎

Welcome home, Reid, Victor, Christina, and Jeremy, and welcome back Integrity!!!",E
"Watching the whole Artemis 2 journey, gives me a sliver of hope that somehow humanity may rise above the ridiculous acts of 2 deranged leaders and the parasite class, and become whole &amp; well functioning again 🙏💙🌎🤞🕊✨️☮️",E
"Let it be known that Obama approved this mission. 

MAGA and their Orangutan must not be allowed to take credit for it! #ArtemisII",
"If you are the crew of Artemis 2 and you get back to your house, what are you doing first..

1) showering

2) sleeping

3) hittin up the porcelain throne 

#artemis2",
I feel like I need to make them a snack. #ArtemisII,E
"If the @RoyalNavy had left Portsmouth when #ArtemisII splashed down, sailed across the Atlantic, through the Panama Canal and upto San Diego, would they have that front porch inflated before the @USNavy ?",S
Hopefully @PeteHegsethRv doesn't think these are 'drug runners' headed for the shores of America and bomb them!  #ArtemisII,
@NASA But why is it called Integrity all of a sudden when it left Earth as Artemis 2?,N
Live: Artemis 2 astronauts return to Earth with a splashdown in the Paci... https://t.co/iDN160vleV via @YouTube,N
“all four crew members feeling great” why am i sobbing my eyes out #ArtemisII,E
@elonmusk What a beautiful sight 🚀I feel so proud of all the #NASA team. It is America 🇺🇸 at its finest. Looking forward to seeing our astronauts. I’m crying with pride. Our country needs a moment like this ~especially now. Much love🩵#ArtemisII,E
Why is there an actor from Big Bang acting as an astronaut on @CNN #artemis2   😂😂😂😂,
nah if i’d been left bobbing in the sea for over an hour after all THAT i’d be raging #artemis2,S
"We will have gone to the Moon, landed there, and came back by the time they get these astronauts out of the capsule. #NASA #Artemis #ArtemisII",S
