text,Sentiment_label
"We will always choose Earth, we will always choose each other #ArtemisII",N
"being on my period and watching the artemis 2 mission live is not a good combo, i am crying",E
"Houston, we have a Moon Prism Power moment. 🌙🚀 A Sailor Moon plush was spotted at Artemis II mission control, proving that even real-life space missions run on a little magic and I LOVE it! ✨💫

https://t.co/W7aQHCA2F8

#SailorMoon #ArtemisII #MoonPrismPower #NASA",E
Orion is back in contact. #nasa #Artemis #ArtemisII,N
"Artemis 2 are above Africa, they can see us
We can see them",N
Guys we have connected again that speech was so sweet #artemisII,E
Alive to witness this epic. #Artemis2,E
"My last message to her when I was 16

feeling nostalgic😭😭
#ArtemisII",
We got connection to Integrity!! Let’s gooooooo #ArtemisII,E
"Asia , Africa and Oceania can now look at the moon and know 4 astronauts are looking at you now. #ArtemisII 

That made me 😢",E
@NASA Welcome on your return journey back to Earth - Artemis II #artemis2,N
Connectivity regained!! Orion is back!!! #ArtemisII,N
My fave part of all of this I think? We’ve only heard from the experts.. the scientists. No announcers or celebrities. Just the people who have spent their lives dedicated to this work. 🥹 #Artemis #ArtemisII #NASA,E
"Houston, We Have No Problem #artemisII",E
SIGNAL REAQUIRED! Artemis 2 is safe! 🌕,E
So.. not really on here a whole ton anymore. Are there any good conspiracy theories about the Artemis 2 mission being faked on a soundstage somewhere? Could use a good laugh &amp; had a passing thought that there has to be some good conspiracy threads from some of our human brethren.,
They have signal! #Orion is back in contact #Artemis2 has completed its 40 minute journey around the moon 👏🏻,N
Signal is back with the #ArtemisII crew!,N
"Artemis 2 is back in contact after they passed the moon, I can sleep now. 😴",N
"Aaaaaaaaaand we're back!

Scary part #2 is over.

One last scary bit to go.

#ArtemisII #Integrity",N
The earth rise image from #ArtemisII will hit the TL like crack,E
"completely unreachable by anyone on earth.

The crew temporarily lost touch with NASA's Deep Space Network.  #nasa #news #ArtemisII",N
Welcome back  #orion  #ArtemisII,N
Congratulations for EVERYONE responsible for the mission! #ArtemisII we're waiting for you at Home #Integrity ♡,E
@BrianCash420 @JimboSliceWVU @JustinWeRchange You haven’t seen him prove Artemis 2 is fake.,
Crescent Earth is genuinely beautiful and v scary. Imagine being that far away from solid ground #ArtemisII,E
There's a squirrel in my back yard just eating away at an acorn apparently oblivious that there's humans orbiting the moon  #Artemis #Artemis2 👩‍🚀🧑🏾‍🚀🧑‍🚀🧑‍🚀🇺🇸🇨🇦,
"🟢NASA has now reestablished communications with Artemis 2’s spacecraft, Orion!,… as it is beginning its exit, from its trip around the back side of the Moon!🚀🌕",N
"WE ARE BACK MAN! They did itttt!!

#artemisII",E
"The crew are back in contact…
#Artemis2 #Integrity #Orion",N
@JustinWeRchange @JimboSliceWVU @BrianCash420 Show us Artemis 2 is fake. 😂,
"EARTHRISE!

Glad you made it around the Moon, Artemis 2! Safe travels home!

#NASA #Artemis #Space",E
"BREAKING: Crew regains communication with Mission Control

#ArtemisII #NASAMission",N
Signal is back! #artemis2,N
"@MikeMasco @TommyLambertOKC If the Artemis 2 mission had been launched on a different date ( which could have happened if the launch has not been delayed a few times or if the April 1 launch was scrubbed ), it would not have broken the Apollo 13 record even with same mission profile.",N
"Me seeing so many mainstream popular tweets about Artemis 2, days after launch warms my heart so much 🥹 

Thank you to humanity for paying attention to one of my biggest interests,

I can’t wait for Artemis IV, because the discourse will be truly exhilarating",E
communication has been reestablished with the orion spacecraft and artemis 2 crew reporting all systems nominal.,N
Artemis is coming back!  #ArtemisII,N
Orion on its way home! #artemisii #earthrise,N
Every single thing about the #ArtemisII mission has reminded me why I love being human,E
Orion is coming home!!! Congratulations guys!! #ArtemisII,E
"If the Artemis 2 astronauts come out from behind the moon, reappear on camera, and we get video of them all wearing ape masks, then they will have done humanity a solid. #NasaArtemis",E
"@alexandergolddd @Will_of_Europa @Know_More_News We can land today, we're choosing not to.

Safety of the first Apollo mission was dogshit, it's a miracle none of them died. 

Artemis 2 is to highlight the absolute safety and efficiency of the new rockets and habitation modules during a flyby; to attract more private investment",N
I hope they saw aliens while they were behind the moon 😂 #ArtemisII,C
Serious question: I’m wanting to show my family videos and photos of the Artemis 2 mission. What are some good sources?  Either on here or internet. Whatever.,N
"Welcome back！！！！！！！
AMAZE！AMAZE！AMAZE！
#ArtemisII #アルテミス2",
We are back #ArtemisII !,N
Seeing Earth as a little crescent is strange #ArtemisII,N
CONTACT REESTABLISHED! #Artemis2,N
"Artemis 2 is a Con/1
Artemis is an admission that none of the US's space missions landed on the Moon. I must or might admit, they went thru the Van Allen Belt, probably with much more shielding, but other than that this mission  advances nothing. They do not get to see the DARK SIDE of the MOON, as by the Lords Design, it always faces away from the Earth (which in and of itself shows the Lord created BOTH and their spins and orbits at ONCE at Creation)",C
"We are back! 🌕 

 #ArtemisII",N
"I've been glued to the 24/7 coverage of #Artemis2 been great. It's 2026, why do we still have ""A/V Blackouts"" on the far side. don't we have a couple satellites that could bounce the signal to DSN🤷🏼? @DeepSNetwork

@NASAArtemis @NASA_Orion @NASA @NASA_Johnson",S
"@mikaeldyk Yh bro
That’s the Artemis 2 happening tonight",
Live: 24/7 NASA Artemis 2 spacecraft views and Moon mission updates https://t.co/24nKQlBedg via @YouTube,N
"Welcome back Integrity, we missed you!

Now onward back to Earth! #ArtemisII 🌎🚀",N
"The Artemis 2 has now lost contact with Earth as it moves behind the moon. With no line of sight to civilisation, they are completely isolated, alone in the cold vacuum of space.

A bit like living in Knott End.",N
i need a movie about artemis 2 mission now this needs to happen,E
@astrasdoctor Me and my family watched Artemis 2 launch then immediately went and saw Hail Mary in 70mm imax. Magical experience,E
"What happens in this lunar orbit will define the future of the space economy. The ""dark side"" of the Moon is no longer a mystery; it's the next target. 🌑🛰️

#ArtemisII #NASA #Orion",N
"""NASA loses communication with Artemis 2 astronauts: What to know"" - Newsweek #SmartNews  https://t.co/Pjs5pTleZW",N
"@NASA I can see a bright burning light outside just a little farther from on top of the moon 🌒Great work NASA // ARTEMIS 2 
Happy to be alive &amp; Visualizing the Lunar Space Flyby in deep space exploration, I believe this is a peak of astronomical/scientific curiosity in reality.",E
AND WE ARE BACK #ArtemisII,N
The DSN reports AOS! Integrity has phoned home! #ArtemisII #NASA,N
"Artemis II, Another giant leap for mankind #Artemis2",E
artemis 2 boutta go online again,N
I like how NASA assume the astronauts are doing what they're supposed to be doing and not fighting aliens #artemisii,
@DroSmoke4 @izthisJudah Would've launched him like Artemis 2,
"Unlike the Apollo missions, this time NASA is aiming for permanence. From the new laser communication system to Orion's heat shield, the engineering behind it is fascinating. #ArtemisII #NASA #Orion",N
"Nuclear electric propulsion offers excellent fuel efficiency via continuous low-thrust ion drives powered by a nuclear reactor. But for the short Earth-Moon hop (Artemis 2's ~4-day free-return coast), that low thrust means a slow spiral acceleration from orbit—likely weeks, not days. Chemical rockets are still faster here. NEP shines for deep-space hauls like Mars, slashing transit from 6+ months to as little as 45 days.",N
@NASA live stream has been awesome today! #ArtemisII #nasa #moon,E
"#ArtemisII #Orion #OrionSpaceCraft #CoolSpaceStuff Moon flyby, Monday - Still under loss of communication, the Orion Spacecraft is now on the other side of the Moon!

""Artemis II looping around far side of the Moon"", headlines 'BBC News BREAKING"".",N
"Some proper nut job conspiracy’s coming out of this, I can just about get 1 bar of signal in my house but god forbid the connection drops out for a bit on the other side of the fucking moon 😂 #ArtemisII",
"I really want to see Earthrise,
but I have to go now… 😢

#ArtemisII",E
Would be funny if the #Artemis2 crew decided to speak another language or just gibberish to mission control upon return of signal  #Artemis #Artemis2 👩‍🚀🧑🏾‍🚀🧑‍🚀🧑‍🚀🇺🇸🇨🇦,
Why is the Artemis II mission the biggest logistical challenge of our decade? 🧵👇 #ArtemisII #NASA #Orion,N
Nows our chance to subtweet the Artemis 2 crew knowing they can't expose us,
@rtenews I dont give a flying fcuk about Artemis 2. Any chance ye'd report on the illegal Somali migrant that stabbed and injured 3 people in Dublin on Saturday,
"4 minutes until we hear from Orion again

Phewwww 

#ArtemisII",N
"https://t.co/QkzpDcYy9d

The #ArtemisII crew is behind the moon at the moment, and as soon as they come around again (in 5 min or so) they'll be capturing AND LIVESTREAMING new ""#EarthRise"" photos!! 😍",E
Falling back sounds dangerous but I'm sure NASA has done all the calculations #Artemis #Artemis2 👩‍🚀🧑🏾‍🚀🧑‍🚀🧑‍🚀🇺🇸🇨🇦,E
#ArtemisII | 4 mins to go ...,N
"https://t.co/f9LJEyhZSQ
🎵 Music: Paul Henry Dallaire
#ArtemisII #Cornwall #ProjectHailMary",
"@RachelTrue Artemis 2 is exploratory, Artemis 4 will be landing in 2028, can’t remember what Artemis 3 is going to do.",N
"The Artemis 2 crew is made up of two Aquarians, a Scorpio and a Taurus. 😂 cool!",N
oh bruh do you think the artemis 2 guys are gonna have to take a call from trump while at the moon,
"#np ""Breathe (In the Air)"" -Pink Floyd: https://t.co/iShG6VGUev

#DarkSideOfTheMoon #ArtemisII",
Thinking if @tomhanks or @kevinbacon are watching the NASA livestream for the #ArtemisII mission during the #flyby 👀,N
I bet Flat Earthers are freaking out tonight. #ArtemisII,E
@NutellaUSA please please release a special edition with whatever nice images we get of the dark side of the moon printed on the cap #artemis2,E
"@NASAAdmin @NASA Imagine looking back at Earth from that distance. A powerful reminder of how small our world is and how big our ambitions can be. 🌍🚀

 #ArtemisII  #NASA",E
Houston We have lost them #ArtemisII,N
"""NASA loses communication with Artemis 2 astronauts: What to know"" - Newsweek #SmartNews  https://t.co/mQB5fVnssK",N
The live stream from the moon was in low resolution because it used the Deep Space Network; soon the crew will be able to send us HD photos/videos via laser : https://t.co/RN6OuNC9np #Artemis2,N
"That time when my team @WeAreSpaceScout had a nice little chat with @AstroVicGlover . Such a cool down to earth.. well, now over the moon guy 🌕

#ArtemisII #NASA",E
