text,label
"SPLASHDOWN! From all of us at the SETI Institute: Congratulations to NASA and its partners for a successful conclusion to ArtemisII. folded hands thumbs up smiling face with sunglasses Welcome home, Reid, Victor, Christina, and Jeremy, and welcome back Integrity!!!",Enthusiastic
Congratulations to the Artemis 2 team Area for improvement - the video feed and images shown during the launch were low quality and too many fat audience members were showed recording it in their phones - especially at separation lol I was like “wait what?” NASA should take a note from the SpaceX team on this one But still super excited to track the progress over the next 10 days. God speed and good luck!,Critical/Skeptical
Ok but who brought Rise out with them??? Artemis2,Neutral
I'm sorry but I don't see what all the fuss is about with this Artemis 2 mission. It was more exciting with the Apollo missions in the 1960s...quite boring. This was all done before....not a big deal,Critical/Skeptical
Artemis 2 moon astronauts splash down today — What to... - SPACE. Read full article - Artemis Astronauts Splash aroundworldlive aroundworld news trending,Neutral
Artemis 2 now bound for the Moon.,Neutral
"To all the cultures who can't imagine men and women in such close proximity, where the woman doesn't get attacked and doesn't have to wear a tent to keep men off of her -- this is Western culture. This is America. Learn how to be like this. ArtemisII",Enthusiastic
"‘Moon joy!’ Artemis 2’s crew sets a distance record, documents lunar far side and heads back toward Earth",Enthusiastic
"Can’t be afraid of heights or basically anything to go to the moon…wow, astronauts, wow! man astronaut medium-dark skin tone rocket ArtemisII",Enthusiastic
Artemis 2 Launches First Crewed Moon Mission Since 1972 More articles like this? Futureloop,Neutral
To the artemis 2 crew and those that got deployed see you soon take care pleading face,Enthusiastic
"johnkrausphotos Hello Reid. You are all so lucky to be part of the Artemis 2 mission, and I am sure you will make it a memorable and resounding, successful mission. It is quite an adventurous undertaking. I wish I were with you in the rocket. My best greetings to the moon! Godspeed. Ad astra.",Enthusiastic
"NASA's Artemis 2 crew will live in a 330-cubic-foot capsule, Orion, as they fly around the moon.",Neutral
"terrikibiriti Nope. The people in orbit on the far side were further away than the people on the surface. Artemis is making a fly-by that's going to take them round the moon at a further distance than those who were previously in orbit, allowing the crew of Artemis 2 to take the record.",Neutral
ArtemisII breaks Apollo 13’s distance record with daring moon flyby that included a solar eclipse - SFGate,Neutral
"Before they head to the Moon, the Artemis II crew is taking a trip down memory lane! rocket See what your favorite astronauts looked like during the 1990s in this viral trend. ArtemisII NASA 90sTrend",Neutral
"Javedakhtarjadu Javed ji, this time Artemis 2 went to other side of moon. Apollo mission was on earth side of moon.",Neutral
The new images from Artemis 2 are breathtaking!,Enthusiastic
Artemis 2 Launch: 11 Movies and 1 Miniseries About Missions to the Moon,Neutral
TylerG1998 NASASpaceflight Artemis 1 was the trailer. Artemis 2 feels like the opening act of the main feature!,Enthusiastic
ArtemisII: Return to Earth | LIVE coverage of the Pacific splashdown to... via YouTube,Neutral
They're here... NASA ArtemisII America250,Neutral
"Jeremy Hansen cannot remember a time when he did not dream of being an astronaut. And now, as member of the crew of Artemis 2, he saw the far side of the Moon as they looped around it.",Neutral
History made. full moon The Artemis II crew is officially on their way back to Earth after a monumental lunar fly-by. Space exploration just entered a new era. ArtemisII LunarMission ABCNews,Neutral
“Humans have not evolved to see what we are seeing.” Omfg. I’m so pumped. ArtemisII Nasa,Enthusiastic
"This is from Artemis 1, and pretty much exactly what they felt on Artemis 2. Those popping sounds and seeing shit fly off the craft would terrify me. Turned my stomach even knowing they were fine. I guess they would be lucky they died quickly if it did fail.",Neutral
We really came a long way rocket NASA ArtemisII,Enthusiastic
I'm OBSSESSED! NASA's Artemis II Live Views from Orion via YouTube ArtemisII,Enthusiastic
ArtemisII Launch from WestCocoa Florida,Neutral
"LauraLoomer it's taken the government 3 1/2 years to go from artemis 1 to artemis 2 and the only difference is people are going this time, same ship.",Critical/Skeptical
Welcome back orion ArtemisII,Neutral
Historic day!!! Crew just beat Apollo13’s record while looping the Moon rocket waning gibbous moon Pure inspiration!!! Artemis2,Enthusiastic
"Absolutely inspiring! The bravery of the Artemis II crew and the flawless re-entry at over 24,000 mph shows why NASA continues to push the boundaries of human spaceflight. This mission is a giant leap for all of humanity. Can't wait for Artemis III and beyond! ArtemisII NASA SpaceExploration MoonMission",Enthusiastic
Makiadi Artemis 2 is not landing on the moon,Neutral
chirjela assassinBean RodgersKipembe Because Artemis 2 was never planned to land on the moon? They don’t have a lander on board they couldn’t land there currently even if they wanted to.. it’s just testing mission critical systems for Artemis 3 (which is planned to land on the moon),Neutral
I love how there’s a front porch… Welcome home ArtemisII globe showing Americas waning gibbous moon globe showing Americas heart suit,Enthusiastic
I’ve learnt more about the cosmos these past few days from the Artemis 2 expedition than I’ve learnt in my entire geography class. Each information even more thrilling than the last.,Enthusiastic
"Wow, It had never happened before for any human to get far from the earth as much as artemis2 astronauts are right now! At the moment, they're officially the furthest humans from earth ever.",Enthusiastic
"Artemis 2 captures historic 'Earthset' photo | Space photo of the day for April 7, 2026",Neutral
They launched yesterday. Tonight they fire the engine that sends them past the Moon. First time humans have gone this far since 1972. No big deal. full moon Artemis2 NASAMoon SpaceExploration MoonMission PudgyCat,Enthusiastic
pintleinjector Waiting for Artemis 2 images eyes,Enthusiastic
jjkaplowitz Incredible video and amazing experience. Congrats on the Artemis 2 mission!!! United States United States United States United States United States United States United States United States United States United States United States United States United States United States United States United States,Enthusiastic
RenFlock080274 That’s not a picture of Artemis 2,Neutral
"BBCPallab Hi Pallab, can you explain why it is that Artemis 2 is flying further than any previous mission please? The media keep spouting this fact but never explain why it is. Tell the nation please.",Neutral
csa asc I was so nervous! I watched the Columbia disaster on tv. Couldn’t forget it. Was so relieved the Artemis 2 homecomingv was perfect! Glad to see them back home safe! Canada,Enthusiastic
What time is Artemis 2 splashdown? Will Ohio be able to see it? Details,Neutral
FollowFriday NASA JonahHands alexodam AlecWILDerland WildFilmCompany Joe Street00937 LoganRocs tomandrewsmusic 1ZackaryArthur bestfriends dove rocket man astronaut last quarter moon face Welcome home ArtemisII crew! last quarter moon face woman astronaut rocket,Neutral
.Space Station will you have a view of the Artemis2 TLI burn ?,Neutral
"AntonioSabatoJr Theyre going to nuke Iran and observe the blast from the moon in Artemis 2 provided space is real.... wasnt the last time a ""nuke"" was used, was during the last moon missions? Some time in there? the last man moon mission they dropped nukes in Japan?",Conspiratorial
Recording history! ArtemisII,Enthusiastic
LogicalDebunker astro reid Astro Christina Genesis 1:1 In the beginning God created the heaven and the earth. NASA fraud 2026: Fake Artemis 2. NASA fraud 1968-1973: Fake Apollo Moon landings. Man never landed on the Moon. Artemis is AI generated fake videos and photos. Amen.,Conspiratorial
"Watching Artemis 2 take off gave me butterflies, I really wish space travel was real because that'd be really cool",Enthusiastic
"just watched NASA send 4 people to the Moon on April Fools Day and the real prank? they delayed it 11 minutes just to mess with everyone's countdown alarm alarm clock rocket they're currently 70,000 km from Earth doing a ""systems check"" which is astronaut for ""vibes check"" \ArtemisII",Enthusiastic
I can't believe they seen the planets and meteors hitting the moon ArtemisII,Enthusiastic
"gcollinstx The Artemis 2 mission is a highly collaborative effort between the United States and several international partners, most notably the European Space Agency (ESA) and the Canadian Space Agency (CSA).",Neutral
Need some wallpapers of the Artemis 2 flyby. artemis2 lunar flyby,Neutral
BulwarkOnline Then I will pilot Artemis 2 and build the lunar base and it will be best the moon has ever seen. I won’t even need oxygen. Won’t need it.,Enthusiastic
Four astronauts are currently aboard the Orion spacecraft completing the Artemis II mission moon ARTEMISII NASA SLS SpaceLauncherSystem Orion LunarMission ReidWiseman VictorGlover ChristinaKoch JeremyHansen NASASalary,Neutral
If I were on Artemis II I would ask to stay up in space at this point. ArtemisII,Neutral
"Astronauts Return After Venturing Where No Human Had Gone Before, Raising Hope For Humanity ArtemisII NASA SpaceExploration MoonMission Astronauts Orion MarsMission Science SpaceNews Innovation NASA",Neutral
